1xka,261,2,0
1xkb,491,7,0
1xkd,634,4,0
1xkf,198,2,0
1xkh,1451,6,0
1xkj,438,2,0
1xkl,825,8,0
1xko,217,2,0
1xkp,387,3,0
1xkq,776,8,0
1xkt,365,2,0
1xkv,777,4,0
1xky,908,8,0
1xkz,711,8,0
1xl2,170,4,0
1xl3,474,4,0
1xl4,417,2,0
1xl5,169,4,0
1xl6,433,4,0
1xl7,912,4,0
1xl8,898,4,0
1xl9,808,4,0
1xla,573,2,0
1xlb,576,4,0
1xlc,577,4,0
1xld,579,4,0
1xle,578,4,0
1xlf,582,4,0
1xlg,584,4,0
1xlh,573,4,0
1xli,582,4,0
1xlj,576,4,0
1xlk,582,4,0
1xll,582,4,0
1xlm,547,4,0
1xln,174,4,0
1xlo,171,4,0
1xlp,250,6,0
1xlq,255,6,0
1xls,1393,23,0
1xlt,1785,17,0
1xlx,504,4,0
1xly,327,2,0
1xlz,508,4,0
1xm1,249,2,0
1xm2,650,12,0
1xm3,711,4,0
1xm4,510,4,0
1xm5,420,4,0
1xm6,534,4,0
1xm7,295,2,0
1xm8,411,4,0
1xma,194,5,0
1xmc,870,4,0
1xmd,868,4,0
1xme,553,4,0
1xmf,1540,9,0
1xmg,1501,8,0
1xmh,1513,8,0
1xmi,984,10,0
1xml,466,4,0
1xmm,892,8,0
1xmn,962,12,0
1xmo,4345,8,0
1xmp,900,8,0
1xmq,4343,8,0
1xmu,511,4,0
1xmy,504,4,0
1xmz,738,4,0
1xn0,526,4,0
1xn1,1014,17,0
1xn2,1122,8,0
1xn3,1093,5,0
1xnf,422,4,0
1xng,407,4,0
1xnj,874,4,0
1xnk,324,4,0
1xnq,4356,8,0
1xnr,4353,8,0
1xns,590,4,0
1xnv,731,2,0
1xnw,2050,6,0
1xnx,350,4,0
1xny,746,4,0
1xo0,602,4,0
1xo1,378,2,0
1xo5,313,4,0
1xo6,2116,6,0
1xo7,520,4,0
1xoc,438,2,0
1xod,375,2,0
1xof,69,2,0
1xoi,1160,4,0
1xok,118,3,0
1xom,568,4,0
1xon,568,4,0
1xoq,546,4,0
1xor,548,4,0
1xot,505,4,0
1xow,214,2,0
1xox,312,1,0
1xp4,1008,8,0
1xp7,116,4,0
1xpe,128,4,0
1xpf,118,4,0
1xpg,1070,4,0
1xpi,344,4,0
1xpj,426,8,0
1xpk,1128,8,0
1xpl,1104,8,0
1xpm,1332,8,0
1xpo,1752,12,0
1xpp,362,7,0
1xpq,1404,9,0
1xpr,1752,17,0
1xps,200,2,0
1xpt,202,2,0
1xpu,1764,14,0
1xpx,163,3,0
1xpy,1023,8,0
1xq4,378,8,0
1xq5,445,8,0
1xq6,387,4,0
1xq7,421,5,0
1xq9,358,4,0
1xqa,222,4,0
1xqb,289,2,0
1xqc,669,8,0
1xqg,527,2,0
1xqh,816,6,0
1xqi,416,6,0
1xqk,577,4,0
1xql,593,4,0
1xqr,401,2,0
1xqs,591,6,0
1xqy,224,2,0
1xr2,995,4,0
1xr3,351,2,0
1xr4,702,2,0
1xr7,640,2,0
1xr8,311,3,0
1xr9,351,5,0
1xre,617,4,0
1xrg,304,7,0
1xrh,1888,8,0
1xri,245,4,0
1xrj,365,4,0
1xrk,240,4,0
1xrp,231,2,0
1xrt,635,4,0
1xru,459,4,0
1xrx,153,4,0
1xs0,303,3,0
1xs1,839,12,0
1xs2,997,8,0
1xs4,860,12,0
1xs6,850,12,0
1xsd,168,2,0
1xse,430,4,0
1xsi,3180,12,0
1xsj,3197,12,0
1xsk,3168,12,0
1xsl,1099,26,0
1xsn,317,7,0
1xso,251,4,0
1xsp,316,6,0
1xsq,254,2,0
1xsr,243,2,0
1xss,375,4,0
1xsv,201,2,0
1xsz,601,2,0
1xt3,128,2,0
1xt8,386,4,0
1xt9,219,2,0
1xta,336,2,0
1xtb,787,4,0
1xtc,550,7,0
1xtf,623,4,0
1xtg,377,2,0
1xtl,480,8,0
1xtm,258,4,0
1xtn,193,4,0
1xtt,641,8,0
1xtu,1203,16,0
1xtv,1145,4,0
1xty,372,8,0
1xu1,393,6,0
1xu2,382,5,0
1xu3,1524,8,0
1xu5,1536,8,0
1xu7,804,8,0
1xu8,519,2,0
1xu9,881,8,0
1xua,441,4,0
1xuc,304,4,0
1xud,308,4,0
1xuo,294,4,0
1xup,644,2,0
1xuq,331,4,0
1xur,313,4,0
1xuv,385,3,0
1xuw,116,2,0
1xux,224,4,0
1xv2,713,8,0
1xv8,688,4,0
1xv9,721,9,0
1xva,425,4,0
1xvb,1558,9,0
1xvc,1521,8,0
1xvd,1522,8,0
1xve,1496,10,0
1xvf,1560,9,0
1xvg,1568,9,0
1xvi,381,4,0
1xvj,183,4,0
1xvk,100,2,0
1xvl,549,6,0
1xvm,414,1,0
1xvn,96,2,0
1xvp,720,11,0
1xvr,122,8,0
1xvs,227,2,0
1xvw,246,2,0
1xw5,360,4,0
1xw6,681,8,0
1xw7,118,8,0
1xw9,315,4,0
1xwa,348,4,0
1xwb,356,7,0
1xwd,646,12,0
1xwf,1150,8,0
1xwg,352,2,0
1xwj,205,2,0
1xwk,494,6,0
1xwo,1176,4,0
1xwr,237,6,0
1xwv,221,4,0
1xx1,902,8,0
1xx2,518,2,0
1xx5,482,5,0
1xx6,292,4,0
1xx7,703,13,0
1xx9,541,4,0
1xxa,347,11,0
1xxb,311,10,0
1xxd,522,4,0
1xxf,532,5,0
1xxh,2339,14,0
1xxi,2314,11,0
1xxj,809,8,0
1xxl,377,4,0
1xxm,587,6,0
1xxo,232,2,0
1xxp,412,4,0
1xxq,462,8,0
1xxr,461,8,0
1xxs,217,6,0
1xxt,425,8,0
1xxu,425,4,0
1xxv,435,6,0
1xxw,198,2,0
1xxx,1604,16,0
1xy0,427,8,0
1xy1,69,2,0
1xy3,1585,8,0
1xy7,204,2,0
1xya,577,4,0
1xyb,581,4,0
1xyc,581,4,0
1xyd,4692,40,0
1xye,428,8,0
1xyf,590,2,0
1xyg,977,4,0
1xyi,113,3,0
1xyl,760,4,0
1xym,767,4,0
1xyo,287,2,0
1xyp,291,2,0
1xys,85,2,0
1xyz,483,2,0
1xz0,562,6,0
1xz2,427,8,0
1xz4,428,8,0
1xz5,427,8,0
1xz7,427,8,0
1xz8,262,4,0
1xzk,383,4,0
1xzn,248,4,0
1xzo,338,4,0
1xzp,424,4,0
1xzq,410,2,0
1xzu,428,8,0
1xzv,425,8,0
1xzw,672,4,0
1y01,186,2,0
1y07,715,8,0
1y09,427,8,0
1y0a,427,8,0
1y0b,632,8,0
1y0c,428,8,0
1y0d,426,8,0
1y0e,374,4,0
1y0g,520,8,0
1y0h,175,4,0
1y0j,1841,40,0
1y0l,1183,13,0
1y0o,443,5,0
1y0q,433,1,0
1y0s,407,4,0
1y0t,426,8,0
1y0u,183,2,0
1y0v,3688,18,0
1y0w,426,8,0
1y0y,275,2,0
1y0z,524,4,0
1y10,1017,8,0
1y12,393,3,0
1y13,396,6,0
1y14,425,4,0
1y17,203,4,0
1y18,1174,12,0
1y19,886,12,0
1y1a,316,4,0
1y1d,193,4,0
1y1k,303,2,0
1y1l,358,4,0
1y1m,430,4,0
1y1o,523,8,0
1y1p,531,4,0
1y1q,946,10,0
1y1r,982,9,0
1y1s,981,12,0
1y1t,342,4,0
1y1v,2747,7,0
1y1w,2743,7,0
1y1x,294,4,0
1y22,426,8,0
1y23,515,10,0
1y25,258,4,0
1y2a,306,1,0
1y2b,545,4,0
1y2c,539,4,0
1y2d,563,4,0
1y2e,519,4,0
1y2g,223,2,0
1y2h,498,4,0
1y2i,429,5,0
1y2j,499,4,0
1y2k,562,4,0
1y2m,1903,4,0
1y2o,380,2,0
1y2t,226,2,0
1y2u,232,4,0
1y2v,234,4,0
1y2w,240,4,0
1y2x,442,8,0
1y2z,427,8,0
1y30,229,2,0
1y31,426,8,0
1y33,302,2,0
1y34,307,2,0
1y35,427,8,0
1y37,438,4,0
1y38,210,4,0
1y39,352,6,0
1y3a,897,12,0
1y3b,304,2,0
1y3c,304,2,0
1y3d,304,4,0
1y3f,302,2,0
1y3h,363,2,0
1y3i,352,4,0
1y3o,107,6,0
1y3s,127,4,0
1y3t,510,4,0
1y43,163,4,0
1y44,431,4,0
1y45,427,8,0
1y46,429,8,0
1y47,95,4,0
1y48,301,2,0
1y4a,279,2,0
1y4b,428,8,0
1y4d,247,2,0
1y4f,427,8,0
1y4g,428,8,0
1y4h,436,8,0
1y4j,454,4,0
1y4l,236,4,0
1y4m,136,3,0
1y4p,427,8,0
1y4q,426,8,0
1y4r,426,8,0
1y4s,686,4,0
1y4t,489,4,0
1y4v,426,8,0
1y4y,215,6,0
1y4z,1442,6,0
1y51,229,6,0
1y52,211,4,0
1y53,369,4,0
1y55,401,4,0
1y56,637,4,0
1y5e,377,5,0
1y5f,427,8,0
1y5h,194,2,0
1y5i,1453,6,0
1y5j,427,8,0
1y5k,430,8,0
1y5l,1373,6,0
1y5m,411,4,0
1y5n,1366,6,0
1y5r,397,4,0
1y5x,519,4,0
1y5y,595,7,0
1y60,622,9,0
1y62,271,12,0
1y64,551,1,0
1y66,324,8,0
1y67,616,9,0
1y6e,315,2,0
1y6f,639,6,0
1y6g,627,6,0
1y6h,295,4,0
1y6k,264,2,0
1y6l,341,3,0
1y6m,263,2,0
1y6n,268,2,0
1y6o,241,4,0
1y6p,224,6,0
1y6q,335,4,0
1y6r,330,4,0
1y6s,113,2,0
1y6t,117,4,0
1y6v,643,4,0
1y6z,387,2,0
1y71,188,2,0
1y73,126,4,0
1y75,207,2,0
1y77,2698,8,0
1y7a,638,4,0
1y7b,1739,8,0
1y7c,427,8,0
1y7d,425,8,0
1y7f,70,2,0
1y7g,427,8,0
1y7h,1478,16,0
1y7i,428,4,0
1y7l,243,2,0
1y7m,262,4,0
1y7o,972,13,0
1y7p,463,6,0
1y7r,248,4,0
1y7t,489,4,0
1y7u,412,6,0
1y7v,733,4,0
1y7w,431,4,0
1y7y,133,2,0
1y7z,427,8,0
1y80,131,1,0
1y81,117,1,0
1y82,467,9,0
1y83,428,8,0
1y84,78,4,0
1y85,426,8,0
1y86,67,2,0
1y89,405,4,0
1y8e,411,4,0
1y8g,466,2,0
1y8h,429,8,0
1y8i,443,8,0
1y8k,450,8,0
1y8l,78,4,0
1y8n,361,4,0
1y8o,373,4,0
1y8p,374,4,0
1y8q,1189,6,0
1y8r,1270,8,0
1y8t,548,3,0
1y8v,70,2,0
1y8w,434,8,0
1y8x,202,2,0
1y8z,646,7,0
1y90,123,6,0
1y92,189,2,0
1y94,191,2,0
1y95,121,4,0
1y96,257,4,0
1y97,311,2,0
1y98,186,2,0
1y99,125,4,0
1y9a,1051,4,0
1y9b,140,2,0
1y9d,1657,8,0
1y9e,1313,12,0
1y9f,72,2,0
1y9h,554,9,0
1y9i,498,8,0
1y9k,477,4,0
1y9r,402,4,0
1y9s,70,2,0
1y9w,232,2,0
1y9z,611,4,0
1ya0,683,4,0
1ya3,513,6,0
1ya4,1107,6,0
1ya5,360,6,0
1ya6,611,7,0
1ya7,3096,34,0
1ya8,1104,6,0
1yaa,1130,8,0
1yac,305,2,0
1yad,583,8,0
1yae,1132,12,0
1yaf,643,4,0
1yag,390,4,0
1yah,1102,6,0
1yai,340,6,0
1yaj,4246,24,0
1yak,662,8,0
1yar,3291,34,0
1yau,3059,35,0
1yav,209,2,0
1yax,427,8,0
1yb0,366,6,0
1yb1,385,4,0
1yb3,155,1,0
1yb4,420,2,0
1yb5,526,4,0
1yb9,75,2,0
1yba,1251,8,0
1ybc,76,2,0
1ybd,513,6,0
1ybe,597,2,0
1ybf,506,3,0
1ybg,1123,8,0
1ybi,450,2,0
1ybk,203,8,0
1ybm,376,4,0
1ybo,266,4,0
1ybq,541,4,0
1ybt,471,4,0
1ybu,479,6,0
1ybv,378,2,0
1ybw,359,4,0
1ybx,170,5,0
1yby,289,5,0
1ybz,86,1,0
1yc0,246,2,0
1yc2,943,10,0
1yc5,211,2,0
1yc6,2880,30,0
1yc7,193,4,0
1yc8,168,2,0
1yca,257,4,0
1ycb,257,4,0
1ycd,415,4,0
1yce,2474,88,0
1ycf,1102,8,0
1ycg,1139,8,0
1ych,1130,8,0
1ycj,400,4,0
1ycn,453,2,0
1yco,381,4,0
1ycp,443,6,0
1ycq,92,2,0
1ycs,301,2,0
1yd6,521,6,0
1yd7,163,1,0
1yd8,255,4,0
1yd9,527,8,0
1yde,2559,16,0
1ydg,1135,16,0
1ydh,310,4,0
1ydi,242,2,0
1ydk,348,4,0
1ydm,400,6,0
1ydn,803,8,0
1ydo,843,8,0
1ydp,335,4,0
1ydr,272,2,0
1yds,274,2,0
1ydt,275,2,0
1ydv,354,2,0
1ydw,491,2,0
1ydy,534,4,0
1ydz,435,8,0
1ye0,433,8,0
1ye1,430,8,0
1ye2,437,8,0
1ye4,945,8,0
1ye5,233,2,0
1ye6,957,8,0
1ye9,2647,24,0
1yec,332,4,0
1yed,601,6,0
1yee,312,2,0
1yef,335,2,0
1yeg,333,4,0
1yeh,328,2,0
1yei,334,2,0
1yej,333,2,0
1yek,327,4,0
1yem,257,5,0
1yen,433,8,0
1yeo,431,8,0
1yep,599,10,0
1yeq,433,8,0
1yeu,429,8,0
1yev,426,8,0
1yew,1729,13,0
1yex,606,10,0
1yey,1181,8,0
1yf0,611,10,0
1yf1,1172,10,0
1yf2,610,2,0
1yf3,429,6,0
1yf4,179,2,0
1yf6,703,5,0
1yf8,403,4,0
1yf9,389,6,0
1yfd,538,4,0
1yff,852,16,0
1yfh,445,7,0
1yfi,435,6,0
1yfj,1305,24,0
1yfk,354,4,0
1yfl,815,6,0
1yfn,370,8,0
1yfo,424,2,0
1yfp,323,2,0
1yfr,661,4,0
1yfs,651,4,0
1yfz,299,4,0
1yg5,433,8,0
1yg6,1804,28,0
1yga,494,2,0
1ygc,270,4,0
1ygd,431,8,0
1ygf,440,8,0
1ygh,260,4,0
1ygp,1152,4,0
1ygy,700,4,0
1ygz,759,6,0
1yh3,407,2,0
1yh8,402,4,0
1yh9,430,8,0
1yha,144,2,0
1yhc,434,4,0
1yhe,434,8,0
1yhg,322,2,0
1yhm,844,6,0
1yhn,210,2,0
1yhq,8604,53,0
1yhr,435,8,0
1yhu,2501,30,0
1yi2,8497,53,0
1yi6,435,2,0
1yi7,1735,8,0
1yi8,761,3,0
1yia,650,1,0
1yid,697,3,0
1yie,423,8,0
1yif,1653,4,0
1yig,116,2,0
1yih,433,8,0
1yij,8497,53,0
1yir,1137,8,0
1yit,7742,22,0
1yiw,237,6,0
1yix,420,4,0
1yiy,608,4,0
1yiz,611,4,0
1yj1,247,6,0
1yj4,521,4,0
1yj5,613,5,0
1yj6,489,6,0
1yj7,471,8,0
1yj8,725,3,0
1yj9,8465,52,0
1yjd,405,3,0
1yjg,422,4,0
1yjm,270,6,0
1yjn,8485,52,0
1yjw,8540,52,0
1yjx,1974,24,0
1yk0,1149,10,0
1yk1,600,5,0
1yk3,1138,11,0
1yk5,188,8,0
1ykb,642,12,0
1ykc,362,4,0
1ykd,582,4,0
1ykf,927,8,0
1yki,688,8,0
1ykj,624,4,0
1ykk,1796,18,0
1ykl,1842,18,0
1ykm,1835,18,0
1ykn,1886,18,0
1yko,1791,18,0
1ykp,1834,19,0
1ykq,211,4,0
1ykt,221,4,0
1ykv,218,4,0
1ykw,582,2,0
1yl5,337,4,0
1yl6,330,4,0
1yl7,1338,16,0
1yla,292,2,0
1ylb,130,1,0
1ylc,225,4,0
1yld,226,4,0
1ylf,288,6,0
1yli,272,4,0
1ylk,481,8,0
1yll,602,4,0
1ylm,253,2,0
1ylo,1494,12,0
1ylq,183,4,0
1ylr,363,4,0
1yls,279,8,0
1ylu,358,4,0
1ylx,177,2,0
1yly,851,4,0
1ylz,841,4,0
1ym0,236,2,0
1ym1,853,4,0
1ym2,827,6,0
1ym4,827,6,0
1ym8,240,6,0
1ymh,697,6,0
1ymm,552,1,0
1ymp,203,2,0
1yms,416,4,0
1ymt,257,2,0
1ymu,187,2,0
1ymx,414,4,0
1yn3,179,2,0
1yn5,163,2,0
1yn6,317,3,0
1yn7,303,3,0
1yn8,337,10,0
1yn9,414,6,0
1ynb,377,3,0
1ynd,286,4,0
1ynf,1866,12,0
1ynh,1249,8,0
1yni,1223,8,0
1ynj,2189,2,0
1ynk,320,2,0
1ynl,334,2,0
1ynn,2188,2,0
1ynp,915,4,0
1ynq,953,4,0
1ynr,310,8,0
1ynt,918,2,0
1ynw,208,2,0
1yny,628,4,0
1yo3,431,3,0
1yo5,146,3,0
1yo6,918,6,0
1yo7,183,2,0
1yob,283,4,0
1yoc,238,2,0
1yod,119,2,0
1yoj,347,2,0
1yok,217,3,0
1yol,394,4,0
1yom,393,4,0
1you,278,4,0
1yov,1235,6,0
1yow,198,2,0
1yox,840,6,0
1yoz,202,2,0
1yp0,214,2,0
1yp1,162,2,0
1yp2,1248,8,0
1yp3,1179,8,0
1yp4,1202,8,0
1ype,253,4,0
1ypf,878,2,0
1ypg,246,4,0
1yph,719,10,0
1ypi,353,2,0
1ypj,240,4,0
1ypk,247,4,0
1ypl,252,4,0
1ypm,238,4,0
1ypp,443,4,0
1ypq,232,2,0
1ypr,182,2,0
1ypt,387,2,0
1ypu,220,2,0
1ypy,267,2,0
1ypz,1129,3,0
1yq1,302,2,0
1yq2,4449,12,0
1yq3,852,8,0
1yq4,823,8,0
1yq5,214,2,0
1yq6,291,3,0
1yq9,1144,8,0
1yqc,275,2,0
1yqd,536,4,0
1yqf,762,6,0
1yqh,195,2,0
1yqk,268,3,0
1yql,286,5,0
1yqm,285,5,0
1yqo,703,4,0
1yqp,699,4,0
1yqq,553,6,0
1yqr,294,5,0
1yqu,495,6,0
1yqv,421,3,0
1yqw,1803,12,0
1yqx,497,4,0
1yqz,752,4,0
1yr0,538,8,0
1yr3,1051,12,0
1yr5,173,2,0
1yra,399,4,0
1yrb,429,4,0
1yre,578,8,0
1yrg,473,2,0
1yrh,1130,16,0
1yrj,125,4,0
1yrk,136,2,0
1yrl,1249,8,0
1yrm,118,5,0
1yrn,190,4,0
1yro,659,8,0
1yrq,6437,48,0
1yrr,524,4,0
1yrs,487,4,0
1yrt,319,2,0
1yru,307,2,0
1yrx,293,6,0
1yrz,746,2,0
1ys3,296,6,0
1ys4,554,4,0
1ys6,348,4,0
1ys7,337,4,0
1ysa,175,4,0
1ysb,262,4,0
1ysd,258,4,0
1ysj,553,4,0
1ysl,590,4,0
1ysr,297,6,0
1yst,664,8,0
1yt1,382,4,0
1yt5,731,8,0
1yt9,155,1,0
1yta,559,8,0
1ytb,396,4,0
1ytg,155,3,0
1yth,154,3,0
1yti,92,1,0
1ytj,98,2,0
1ytl,586,4,0
1ytm,734,4,0
1yto,422,7,0
1ytt,193,4,0
1ytu,659,8,0
1ytv,569,6,0
1yty,330,4,0
1ytz,320,6,0
1yu4,805,6,0
1yu6,462,6,0
1yuc,403,6,0
1yud,1155,10,0
1yuh,583,4,0
1yuk,187,4,0
1yum,687,8,0
1yun,342,4,0
1yup,863,8,0
1yut,290,2,0
1yuu,6628,50,0
1yux,337,4,0
1yuz,347,4,0
1yv1,344,4,0
1yv9,370,4,0
1yvb,271,1,0
1yve,1510,8,0
1yvh,255,2,0
1yvi,233,2,0
1yvk,469,4,0
1yvl,929,2,0
1yvn,377,4,0
1yvo,273,2,0
1yvp,854,10,0
1yvq,466,8,0
1yvt,249,4,0
1yvw,300,4,0
1yvy,670,2,0
1yw0,746,8,0
1yw4,474,4,0
1yw6,464,2,0
1ywg,915,8,0
1ywh,1771,24,0
1ywo,79,2,0
1ywt,339,4,0
1yx1,596,6,0
1yx2,569,2,0
1yxa,550,2,0
1yxb,512,8,0
1yxc,435,4,0
1yxd,435,4,0
1yxj,218,4,0
1yxk,202,2,0
1yxm,762,7,0
1yxo,486,4,0
1yxp,107,2,0
1yxq,552,4,0
1yxu,823,8,0
1yxy,363,2,0
1yy0,117,5,0
1yy4,356,5,0
1yy5,707,4,0
1yy6,173,2,0
1yy7,338,2,0
1yy8,597,4,0
1yy9,743,5,0
1yya,410,4,0
1yye,371,6,0
1yyf,831,2,0
1yyh,324,2,0
1yyk,422,7,0
1yyl,1082,10,0
1yym,1121,11,0
1yyo,408,7,0
1yyp,225,4,0
1yyq,528,2,0
1yyr,525,4,0
1yys,518,4,0
1yyt,526,4,0
1yyu,534,4,0
1yyv,201,4,0
1yyw,790,11,0
1yz0,494,4,0
1yz1,461,4,0
1yz3,398,4,0
1yz4,242,4,0
1yz5,319,2,0
1yz9,434,10,0
1yzd,114,4,0
1yze,246,3,0
1yzh,341,2,0
1yzi,240,4,0
1yzt,284,4,0
1yzu,266,4,0
1yzw,655,6,0
1yzx,331,4,0
1yzy,563,2,0
1yzz,168,2,0
1z01,2050,12,0
1z02,2156,12,0
1z03,2053,12,0
1z08,563,8,0
1z0a,518,8,0
1z0d,281,4,0
1z0e,810,6,0
1z0g,854,6,0
1z0h,665,2,0
1z0j,204,2,0
1z0k,378,7,0
1z0m,256,6,0
1z0n,263,6,0
1z0s,757,8,0
1z0t,867,6,0
1z0u,405,4,0
1z0v,813,6,0
1z0x,343,4,0
1z0z,729,8,0
1z10,1362,8,0
1z11,1332,8,0
1z19,510,3,0
1z1a,204,2,0
1z1c,463,3,0
1z1h,173,4,0
1z1j,431,2,0
1z1r,171,4,0
1z1y,324,4,0
1z2b,1246,9,0
1z2c,1399,5,0
1z2i,968,8,0
1z2l,580,4,0
1z2u,261,1,0
1z2v,233,4,0
1z2w,314,4,0
1z2x,291,2,0
1z2z,629,2,0
1z3a,254,4,0
1z3e,166,4,0
1z3f,78,4,0
1z3h,1240,1,0
1z3l,112,2,0
1z3m,112,2,0
1z3p,109,2,0
1z3s,332,4,0
1z3u,632,8,0
1z40,453,2,0
1z41,569,4,0
1z42,549,4,0
1z44,553,4,0
1z47,496,4,0
1z48,544,4,0
1z4a,974,12,0
1z4e,230,2,0
1z4n,333,4,0
1z4o,349,4,0
1z4s,402,6,0
1z52,617,2,0
1z54,405,7,0
1z5a,674,4,0
1z5b,692,4,0
1z5c,687,4,0
1z5g,616,8,0
1z5h,1138,4,0
1z5l,593,6,0
1z5n,326,4,0
1z5o,340,4,0
1z5r,708,6,0
1z5s,329,4,0
1z5t,99,4,0
1z5u,625,8,0
1z5x,332,2,0
1z5y,232,4,0
1z5z,354,2,0
1z68,1083,4,0
1z69,873,8,0
1z6b,604,12,0
1z6c,2080,1,0
1z6d,237,4,0
1z6e,229,2,0
1z6j,481,5,0
1z6l,712,4,0
1z6o,3569,40,0
1z6r,1080,4,0
1z6s,227,4,0
1z6t,1643,8,0
1z6u,213,4,0
1z6x,273,4,0
1z6y,268,4,0
1z6z,1087,12,0
1z71,239,2,0
1z72,418,4,0
1z76,212,4,0
1z79,114,3,0
1z7a,2009,16,0
1z7d,1539,6,0
1z7e,2570,12,0
1z7f,114,5,0
1z7g,583,4,0
1z7j,201,4,0
1z7k,223,3,0
1z7l,541,3,0
1z7m,1407,8,0
1z7n,1418,6,0
1z7s,611,7,0
1z7u,210,2,0
1z7x,828,4,0
1z82,515,4,0
1z83,494,15,0
1z84,494,4,0
1z85,347,4,0
1z88,614,8,0
1z8c,173,2,0
1z8g,298,2,0
1z8h,655,8,0
1z8i,266,4,0
1z8j,260,4,0
1z8k,431,3,0
1z8l,1974,8,0
1z8t,587,4,0
1z8u,368,6,0
1z8v,73,2,0
1z8w,615,4,0
1z8x,594,4,0
1z90,646,2,0
1z94,619,6,0
1z96,132,2,0
1z98,365,4,0
1z9a,943,8,0
1z9c,854,12,0
1z9d,518,6,0
1z9h,780,8,0
1z9j,651,7,0
1z9k,648,7,0
1z9m,185,2,0
1z9n,539,8,0
1z9o,576,12,0
1z9p,269,4,0
1z9s,339,3,0
1z9u,293,4,0
1z9z,131,2,0
1za1,679,6,0
1za2,664,8,0
1za5,315,4,0
1za7,359,3,0
1zaa,138,3,0
1zab,424,8,0
1zaf,364,6,0
1zag,832,8,0
1zah,1113,4,0
1zai,1128,8,0
1zaj,1161,8,0
1zak,324,2,0
1zal,1119,8,0
1zan,324,2,0
1zav,289,7,0
1zaw,281,7,0
1zax,280,7,0
1zb1,550,2,0
1zb5,285,1,0
1zb8,219,2,0
1zb9,223,2,0
1zba,532,4,0
1zbc,287,2,0
1zbd,260,4,0
1zbg,187,4,0
1zbh,819,9,0
1zbi,278,6,0
1zbk,275,2,0
1zbl,487,12,0
1zbo,299,2,0
1zbq,1250,12,0
1zbr,490,2,0
1zbu,797,8,0
1zbv,277,2,0
1zbw,279,1,0
1zbx,259,2,0
1zc2,527,4,0
1zc3,449,6,0
1zc4,437,6,0
1zc6,390,2,0
1zca,478,4,0
1zcc,940,12,0
1zci,224,8,0
1zck,360,6,0
1zcl,242,1,0
1zco,394,4,0
1zcp,288,4,0
1zcr,191,4,0
1zct,386,4,0
1zcz,671,4,0
1zd0,142,1,0
1zd1,392,2,0
1zd6,192,4,0
1zd7,257,4,0
1zdh,344,5,0
1zdi,345,4,0
1zdj,323,5,0
1zdk,361,4,0
1zdm,210,4,0
1zdn,232,4,0
1zdq,749,6,0
1zdr,264,4,0
1zds,762,6,0
1zdt,402,6,0
1zdu,217,3,0
1ze1,842,8,0
1ze2,475,4,0
1ze3,355,6,0
1zea,336,3,0
1zee,554,2,0
1zeg,129,8,0
1zeh,135,8,0
1zei,287,12,0
1zel,469,4,0
1zem,1495,16,0
1zeo,373,2,0
1zes,287,6,0
1zet,368,3,0
1zev,208,4,0
1zew,63,2,0
1zex,65,2,0
1zey,71,4,0
1zez,70,2,0
1zf0,82,4,0
1zf1,73,2,0
1zf2,64,2,0
1zf3,80,2,0
1zf4,76,2,0
1zf6,84,4,0
1zf7,67,4,0
1zf8,76,2,0
1zf9,78,4,0
1zfa,85,4,0
1zfb,75,2,0
1zfc,75,2,0
1zfe,64,2,0
1zfg,66,2,0
1zfh,65,2,0
1zfm,71,2,0
1zfn,680,8,0
1zfp,113,2,0
1zfs,4386,19,0
1zft,144,7,0
1zfv,142,6,0
1zfx,141,7,0
1zg1,376,15,0
1zg5,394,12,0
1zg7,692,6,0
1zg8,671,6,0
1zg9,672,6,0
1zgc,781,4,0
1zgd,467,4,0
1zgh,201,1,0
1zgi,234,1,0
1zgn,326,4,0
1zgo,1281,4,0
1zgp,641,4,0
1zgq,1349,15,0
1zgr,594,2,0
1zgs,619,4,0
1zgv,227,1,0
1zgw,5388,20,0
1zgx,194,4,0
1zgy,230,2,0
1zgz,367,7,0
1zh1,242,4,0
1zh2,199,4,0
1zh4,197,4,0
1zh5,366,6,0
1zh7,378,4,0
1zh8,502,4,0
1zha,409,4,0
1zhb,1071,11,0
1zhg,201,2,0
1zhh,422,2,0
1zhi,259,2,0
1zhk,325,3,0
1zhl,333,3,0
1zhn,314,4,0
1zho,905,12,0
1zhq,676,16,0
1zhs,876,16,0
1zi0,390,2,0
1zi7,840,6,0
1zii,76,2,0
1zij,100,3,0
1zik,68,2,0
1zil,70,2,0
1zim,98,3,0
1zis,1025,19,0
1zj8,773,4,0
1zj9,770,4,0
1zja,916,4,0
1zjb,897,4,0
1zjd,223,2,0
1zje,64,2,0
1zjf,62,2,0
1zjg,74,3,0
1zji,378,4,0
1zjj,402,4,0
1zjm,322,6,0
1zjn,310,4,0
1zjw,523,2,0
1zk3,1343,12,0
1zk8,271,2,0
1zkc,600,4,0
1zkd,515,2,0
1zke,417,10,0
1zkf,249,4,0
1zkg,324,4,0
1zki,223,2,0
1zkk,1092,12,0
1zkm,656,4,0
1zkn,934,8,0
1zko,226,2,0
1zkp,860,8,0
1zkr,235,2,0
1zku,3240,18,0
1zkw,588,4,0
1zkx,572,4,0
1zky,398,5,0
1zl0,1053,4,0
1zl1,279,2,0
1zl2,987,9,0
